CGPA,Domain,Hours Spent,Degree,Revisit Frequency
7.2035003606658785,Data Science,1,CSE,Weekly
8.804811957787972,Data Science,1,CSE,Daily
9.904139841312004,Cloud Computing,4,IT,Daily
9.555426997800883,Data Science,1,Other,Weekly
6.248983837384739,Web Development,2,IOT,Weekly
8.538054427367825,Cloud Computing,2,IOT,Daily
7.977018995265142,Cloud Computing,5,IT,Weekly
5.298810837639534,Web Development,2,CSE,Daily
8.148306004412628,Data Science,4,Other,Weekly
7.629602931060497,Data Science,2,Other,Daily
4.9593228395670454,Web Development,5,CSE,Weekly
7.687830662021667,Cloud Computing,2,IOT,Weekly
5.344831740682157,Web Development,4,Other,Daily
7.571514678275965,Data Science,2,IOT,Daily
9.347550458777832,Data Science,5,IOT,Weekly
5.0518802553929625,Web Development,4,IOT,Weekly
8.067770925288023,Cloud Computing,2,IOT,Weekly
4.3088141942499,Web Development,1,IT,Weekly
9.08943117712663,Cloud Computing,4,IOT,Weekly
4.343329071881626,Web Development,1,IOT,Daily
7.385919461386954,Data Science,1,CSE,Weekly
9.445251713355187,Cloud Computing,3,IT,Daily
5.902072846572257,Web Development,3,IOT,Weekly
7.869410603381871,Cloud Computing,3,IT,Daily
6.7599917890942045,Web Development,5,CSE,Weekly
4.245454939805784,Web Development,1,IOT,Daily
9.844326734793881,Data Science,2,Other,Weekly
8.606506608394685,Cloud Computing,1,IOT,Daily
9.747413565728948,Data Science,1,CSE,Daily
7.013124678379446,Cloud Computing,4,Other,Weekly
4.6976604243514135,Web Development,3,CSE,Daily
9.032018449312288,Cloud Computing,1,Other,Weekly
4.1118553310901556,Web Development,3,IT,Daily
7.027218493078584,Data Science,3,IOT,Daily
7.022876497373207,Cloud Computing,5,CSE,Daily
5.408245302009183,Web Development,2,CSE,Daily
6.636631316724558,Web Development,2,Other,Daily
5.464920394782305,Web Development,4,IOT,Weekly
5.461682371878942,Web Development,5,IOT,Daily
5.912427923274384,Web Development,5,IT,Weekly
5.003374691861703,Web Development,2,Other,Daily
8.073355722602624,Cloud Computing,5,IT,Daily
9.283278144033126,Data Science,5,IOT,Daily
9.115807203937013,Cloud Computing,1,CSE,Weekly
6.836884374773145,Web Development,1,Other,Weekly
9.617552330798484,Data Science,1,IOT,Daily
8.351884726245537,Cloud Computing,1,CSE,Weekly
5.928655972430516,Web Development,3,CSE,Weekly
7.664342143021941,Cloud Computing,3,IT,Daily
9.008954087464584,Cloud Computing,1,Other,Daily
8.363710294321654,Data Science,4,CSE,Weekly
5.896111614084574,Web Development,3,CSE,Daily
9.400271958666288,Cloud Computing,1,Other,Daily
7.733782753974799,Cloud Computing,5,IOT,Weekly
7.7618919565450275,Data Science,5,IOT,Weekly
4.7498781289120675,Web Development,3,CSE,Daily
5.80965784741576,Web Development,4,IT,Weekly
8.753157451834976,Cloud Computing,4,CSE,Weekly
9.407429174222486,Cloud Computing,2,Other,Weekly
4.291683192699663,Web Development,4,Other,Daily
4.264567264217846,Web Development,3,IOT,Daily
7.659309779585774,Cloud Computing,4,CSE,Daily
4.560817716375711,Web Development,5,IOT,Daily
5.493792242836718,Web Development,1,IOT,Daily
8.333434869296472,Data Science,3,Other,Weekly
9.089207334202818,Cloud Computing,1,Other,Daily
5.386538386758781,Web Development,4,IT,Weekly
9.24492980808457,Cloud Computing,4,CSE,Weekly
9.024814046772848,Cloud Computing,5,IOT,Daily
4.10921820209964,Web Development,1,IT,Daily
5.361283133493405,Web Development,3,CSE,Weekly
5.381960402046981,Web Development,3,IT,Weekly
9.347005628723277,Data Science,2,CSE,Daily
8.752242548668269,Cloud Computing,3,CSE,Daily
8.472607576750137,Data Science,2,Other,Daily
6.870004331317083,Web Development,3,IT,Daily
9.08048660159592,Cloud Computing,2,Other,Weekly
6.549321414221144,Web Development,2,IOT,Weekly
4.430747121462058,Web Development,5,CSE,Daily
6.760613030450676,Web Development,2,IT,Weekly
4.88220455092446,Web Development,4,IT,Weekly
4.482957314766745,Web Development,1,IOT,Daily
7.633862845964169,Cloud Computing,2,IOT,Daily
4.542205731270979,Web Development,4,Other,Weekly
5.652385477680038,Web Development,4,IT,Daily
8.769862809169961,Data Science,3,IOT,Weekly
4.070862844816436,Web Development,1,IOT,Weekly
6.659591693294933,Web Development,3,Other,Weekly
7.662055652835811,Cloud Computing,1,IT,Daily
7.122272967786105,Data Science,4,Other,Weekly
8.010085260698892,Data Science,4,IT,Weekly
4.131830843359049,Web Development,5,CSE,Daily
4.256364876378174,Web Development,2,CSE,Daily
8.100460009739992,Cloud Computing,3,Other,Daily
6.835148961554493,Web Development,3,Other,Daily
9.306574464255743,Data Science,1,IOT,Daily
4.70245342902949,Web Development,3,IOT,Daily
8.855451925167845,Data Science,5,IT,Daily
9.35224125599105,Data Science,1,IOT,Daily
7.3647701615599015,Data Science,5,IT,Daily
5.605228410602338,Web Development,1,IOT,Weekly
6.512858666602243,Web Development,2,Other,Weekly
6.9016840157737,Web Development,3,IOT,Weekly
8.77121597003844,Data Science,2,Other,Weekly
8.559631307338911,Cloud Computing,5,IOT,Weekly
6.722524483107406,Web Development,4,CSE,Weekly
6.993165886965381,Web Development,5,IT,Daily
8.558915243135502,Data Science,2,IOT,Daily
9.98227723947338,Cloud Computing,1,IOT,Daily
7.011137847903328,Cloud Computing,1,IOT,Weekly
7.87334158882246,Cloud Computing,3,Other,Weekly
5.283231115928608,Web Development,2,CSE,Daily
5.517164748534805,Web Development,5,IT,Weekly
6.79997463195398,Web Development,1,Other,Weekly
6.602994810570108,Web Development,4,CSE,Daily
4.929961679496682,Web Development,4,Other,Weekly
7.938072625924081,Data Science,3,Other,Weekly
5.833391035400744,Web Development,3,CSE,Weekly
9.312949072570078,Cloud Computing,3,CSE,Daily
6.1171925310840525,Web Development,5,IT,Daily
8.072072812122613,Data Science,3,IT,Weekly
9.372379256851628,Data Science,2,Other,Weekly
7.673216310229028,Cloud Computing,2,Other,Weekly
5.734134274334888,Web Development,4,IT,Weekly
5.453066678715942,Web Development,4,IOT,Weekly
6.4193995592715005,Web Development,4,IT,Weekly
8.927040010036167,Cloud Computing,4,CSE,Weekly
9.766453595910031,Data Science,1,CSE,Weekly
8.597148274053136,Data Science,2,IT,Daily
6.193412747581924,Web Development,3,CSE,Daily
8.329649455377186,Data Science,2,Other,Daily
9.591610386312798,Data Science,5,IOT,Weekly
8.704920359546048,Data Science,2,CSE,Daily
7.57507523238316,Data Science,2,IT,Daily
8.02742006431194,Data Science,1,IOT,Weekly
8.772163797630917,Cloud Computing,5,CSE,Daily
7.130726230725514,Cloud Computing,4,IT,Weekly
4.928725981502144,Web Development,3,IOT,Weekly
4.243013923898137,Web Development,4,Other,Daily
8.098002873583098,Data Science,1,IT,Weekly
6.0862612763126105,Web Development,1,IOT,Daily
6.365484196153005,Web Development,3,CSE,Weekly
6.800097121981235,Web Development,3,IT,Weekly
5.866681418228117,Web Development,4,IT,Daily
6.850829913306231,Web Development,5,CSE,Weekly
8.998033155879156,Cloud Computing,5,IT,Daily
9.253723646093,Cloud Computing,4,IOT,Weekly
8.567828949401424,Cloud Computing,1,IT,Weekly
4.321441155737602,Web Development,4,CSE,Daily
8.503266772685887,Data Science,4,IOT,Daily
7.834061658623596,Data Science,3,CSE,Daily
4.674106674875214,Web Development,4,IOT,Weekly
4.6417143193632935,Web Development,2,IOT,Weekly
8.662376947251214,Cloud Computing,4,Other,Weekly
5.798152742283413,Web Development,1,IOT,Weekly
8.545066666186116,Data Science,3,CSE,Weekly
7.81635782356887,Cloud Computing,2,IT,Weekly
4.200270727543318,Web Development,1,CSE,Daily
8.152914604964124,Cloud Computing,4,Other,Weekly
5.2368062037491505,Web Development,3,IT,Daily
9.796459392231768,Cloud Computing,1,IT,Weekly
7.083198235539881,Data Science,1,CSE,Daily
5.875370328610584,Web Development,3,CSE,Weekly
6.87440400744828,Web Development,4,IT,Daily
4.2153409448870045,Web Development,4,Other,Weekly
8.703285719640562,Cloud Computing,5,Other,Weekly
7.323780232962811,Cloud Computing,4,Other,Weekly
6.516871853179359,Web Development,1,Other,Weekly
7.642757801107352,Cloud Computing,1,IOT,Daily
8.859204642995543,Cloud Computing,2,CSE,Daily
9.164237824724136,Data Science,2,IT,Daily
9.742039582322295,Data Science,4,Other,Daily
4.363902179035918,Web Development,4,CSE,Weekly
9.330512316290823,Data Science,2,Other,Weekly
9.446389153401125,Cloud Computing,4,IT,Weekly
7.092005178793322,Data Science,1,IOT,Daily
9.357762658069738,Data Science,3,Other,Daily
5.770361505587575,Web Development,2,IOT,Daily
5.333342295042855,Web Development,4,Other,Weekly
5.283359510034201,Web Development,5,IT,Daily
6.504784843609745,Web Development,3,IT,Weekly
4.427453036385396,Web Development,5,IT,Daily
9.209837166546443,Cloud Computing,1,IT,Weekly
4.101559579984454,Web Development,1,CSE,Weekly
5.123304477891812,Web Development,5,Other,Daily
5.589178329446785,Web Development,3,Other,Daily
4.286718873639124,Web Development,2,IT,Weekly
9.528434764710585,Data Science,2,Other,Weekly
6.178265811106659,Web Development,3,IOT,Daily
9.098706669869122,Cloud Computing,2,CSE,Daily
9.655088690103705,Data Science,3,IOT,Daily
6.801417984758389,Web Development,3,IOT,Weekly
5.4826548723749955,Web Development,5,IOT,Weekly
4.964230082036211,Web Development,3,IOT,Weekly
8.32668237924601,Cloud Computing,3,Other,Daily
6.053446703677921,Web Development,5,IT,Weekly
6.234231980989438,Web Development,5,Other,Daily
6.9902900034367494,Web Development,4,IOT,Weekly
4.321587455335424,Web Development,4,CSE,Daily
6.774816499297318,Web Development,2,IT,Daily
7.439014137399786,Data Science,2,Other,Daily
4.589667867043942,Web Development,2,IT,Daily
6.437182932511472,Web Development,3,IOT,Daily
6.523377840304773,Web Development,3,CSE,Weekly
7.31332889479458,Cloud Computing,1,IOT,Weekly
5.9143137817410905,Web Development,5,IT,Weekly
4.604687971347795,Web Development,3,CSE,Weekly
5.8835761327613385,Web Development,2,IOT,Daily
8.995759451575342,Data Science,1,IT,Daily
6.105286313452654,Web Development,5,IOT,Weekly
8.086516230158725,Data Science,1,Other,Weekly
9.658857441260505,Cloud Computing,2,CSE,Weekly
6.4261495468109695,Web Development,4,CSE,Daily
7.209826606015948,Cloud Computing,4,Other,Daily
5.04410201030657,Web Development,5,CSE,Weekly
9.198522995874676,Data Science,3,IOT,Weekly
7.946269777612256,Cloud Computing,3,IT,Weekly
6.16207653144044,Web Development,3,IT,Daily
9.373541141655219,Cloud Computing,2,IOT,Daily
8.156949525665429,Data Science,2,Other,Weekly
5.776597382028633,Web Development,2,IOT,Weekly
6.812707369734422,Web Development,1,IOT,Weekly
7.187741236140888,Data Science,4,Other,Daily
8.669063935232298,Data Science,5,IT,Daily
4.627425153100801,Web Development,2,Other,Daily
9.467929479490163,Data Science,4,Other,Weekly
6.672075159885832,Web Development,4,CSE,Weekly
7.174775768804334,Data Science,2,IT,Weekly
8.686106890372667,Cloud Computing,3,IT,Weekly
7.50933136113029,Cloud Computing,3,IT,Daily
6.390608930798784,Web Development,3,IOT,Weekly
9.308466677196105,Cloud Computing,2,IOT,Weekly
4.250854735637279,Web Development,5,CSE,Daily
5.262305702633025,Web Development,5,IOT,Daily
5.247350101989044,Web Development,4,CSE,Weekly
4.956684596901497,Web Development,4,CSE,Weekly
5.266101873028585,Web Development,2,Other,Daily
4.356372127740718,Web Development,3,IOT,Daily
4.509540033233736,Web Development,1,CSE,Daily
9.333389344397208,Cloud Computing,2,Other,Daily
9.637219807717363,Data Science,5,IOT,Weekly
9.59538398234032,Cloud Computing,5,IOT,Weekly
5.190505496555029,Web Development,4,IT,Daily
6.544227006495494,Web Development,4,IOT,Daily
8.33745000258061,Data Science,5,IOT,Daily
6.107989513079348,Web Development,2,Other,Daily
6.451841655437763,Web Development,4,Other,Daily
8.13994584095203,Cloud Computing,2,IT,Weekly
8.023119101540168,Cloud Computing,5,IOT,Daily
9.860702039583973,Cloud Computing,1,IT,Weekly
6.643384679564949,Web Development,5,CSE,Daily
9.193321916561185,Data Science,5,IT,Daily
9.635899095701465,Cloud Computing,4,CSE,Weekly
4.108388676628997,Web Development,4,CSE,Daily
6.35240985943008,Web Development,4,CSE,Weekly
4.866928890179974,Web Development,3,Other,Daily
7.717164842395565,Data Science,1,IT,Weekly
6.834597069599418,Web Development,3,IOT,Weekly
5.437561135596526,Web Development,3,IOT,Daily
4.557332896206159,Web Development,4,CSE,Weekly
4.608802257718548,Web Development,5,IOT,Daily
5.519966179901582,Web Development,4,IT,Daily
6.005030552958299,Web Development,2,IT,Weekly
8.99688399798075,Cloud Computing,3,IT,Weekly
8.098174337804153,Data Science,5,IT,Weekly
8.45410943112768,Data Science,5,IT,Weekly
8.730462988665899,Cloud Computing,3,Other,Weekly
6.224632948822415,Web Development,1,IOT,Daily
6.24317103826975,Web Development,4,Other,Weekly
7.414011479900496,Data Science,2,Other,Weekly
4.805761723306023,Web Development,1,Other,Daily
6.483496698424353,Web Development,4,Other,Daily
6.752392020991987,Web Development,4,IT,Weekly
5.829658305653907,Web Development,1,IT,Daily
7.955026387572307,Cloud Computing,3,CSE,Daily
9.099730518489817,Cloud Computing,1,IT,Weekly
6.622267623046577,Web Development,3,IOT,Daily
9.480064626928813,Cloud Computing,2,CSE,Daily
6.781820818810186,Web Development,5,IOT,Weekly
7.691871138604625,Data Science,2,IT,Daily
8.230148539923622,Data Science,2,IT,Daily
5.965326295417306,Web Development,2,Other,Daily
8.858449650917393,Cloud Computing,4,Other,Weekly
5.4625626315468905,Web Development,3,IOT,Daily
8.562784296798558,Data Science,3,CSE,Weekly
9.696623262315427,Cloud Computing,5,IOT,Weekly
4.288703115133112,Web Development,4,Other,Daily
8.198602956091955,Cloud Computing,5,CSE,Weekly
9.826913092391258,Data Science,5,IOT,Weekly
7.474480112294953,Data Science,2,IOT,Daily
6.728609009943931,Web Development,5,CSE,Daily
6.7913226724097004,Web Development,5,CSE,Weekly
8.536449203078757,Cloud Computing,3,IT,Daily
5.334938836427678,Web Development,2,IT,Weekly
7.649419605831575,Data Science,2,CSE,Weekly
4.666566271375314,Web Development,3,IT,Daily
7.622201318943201,Cloud Computing,1,IOT,Daily
9.412641387995132,Cloud Computing,5,Other,Weekly
6.806647785385261,Web Development,1,IOT,Daily
5.47422202616082,Web Development,4,IOT,Weekly
8.209765228971808,Data Science,5,Other,Weekly
5.47453074631205,Web Development,2,Other,Daily
8.620599520320349,Cloud Computing,2,Other,Daily
9.160879090659261,Cloud Computing,1,Other,Daily
5.77357580398205,Web Development,2,IT,Daily
8.141387925828752,Cloud Computing,1,Other,Weekly
4.000990007465634,Web Development,1,IT,Daily
8.891272455603026,Data Science,5,IT,Daily
7.602745236379698,Cloud Computing,1,Other,Daily
4.679344589551271,Web Development,4,IT,Weekly
7.861331868086647,Data Science,4,CSE,Weekly
7.566799227635766,Data Science,1,CSE,Daily
4.00443250112496,Web Development,2,IOT,Daily
4.411883513099496,Web Development,4,Other,Weekly
5.20303953229448,Web Development,2,IOT,Daily
8.296945381964218,Cloud Computing,2,IOT,Daily
8.425146630609696,Cloud Computing,4,IT,Daily
6.418594987766517,Web Development,2,IOT,Daily
5.494977975550569,Web Development,3,IT,Daily
7.370703310328041,Cloud Computing,2,IT,Weekly
5.452886680138621,Web Development,4,IT,Daily
6.630450053465448,Web Development,1,IT,Daily
9.667156099218435,Cloud Computing,4,IOT,Daily
6.986293236471186,Web Development,5,IT,Daily
7.5938590291283194,Cloud Computing,3,CSE,Daily
4.311888107507093,Web Development,2,Other,Daily
8.242572406172972,Data Science,2,Other,Daily
6.107382073957586,Web Development,5,CSE,Daily
9.965570966734415,Cloud Computing,1,CSE,Daily
8.455932918977009,Data Science,4,Other,Daily
5.258080724059034,Web Development,2,Other,Weekly
6.1188873975961515,Web Development,5,Other,Daily
6.525200110895436,Web Development,3,IOT,Daily
9.395633612651082,Cloud Computing,2,CSE,Daily
6.449080185584183,Web Development,2,CSE,Daily
6.128781971306992,Web Development,3,Other,Weekly
6.939292009234641,Web Development,1,IOT,Weekly
6.045298958754956,Web Development,1,IOT,Weekly
8.718200532443781,Data Science,5,CSE,Weekly
4.475134374768866,Web Development,5,IT,Weekly
9.337576849670207,Data Science,5,Other,Daily
4.1757183463357235,Web Development,5,IT,Weekly
6.939464691375567,Web Development,4,IT,Weekly
9.53069983339709,Data Science,4,IT,Daily
8.018665655558621,Cloud Computing,5,IOT,Weekly
9.972570727964325,Cloud Computing,4,CSE,Daily
6.036699907556859,Web Development,3,Other,Daily
7.7644959798465045,Cloud Computing,3,IT,Daily
6.242934351414917,Web Development,2,Other,Weekly
9.95000451515634,Cloud Computing,1,CSE,Weekly
7.621529810178444,Data Science,4,CSE,Weekly
5.686352276383621,Web Development,5,IT,Weekly
8.424222147969093,Data Science,1,IT,Weekly
5.364226847402733,Web Development,5,CSE,Daily
4.134360093351432,Web Development,3,IT,Weekly
4.667645190796872,Web Development,2,Other,Daily
7.20591083973955,Data Science,3,Other,Daily
9.285702633068304,Cloud Computing,3,IT,Weekly
6.539426292559582,Web Development,1,IT,Weekly
5.30218428318902,Web Development,3,CSE,Weekly
5.901120789029304,Web Development,1,IOT,Weekly
8.769033564377569,Cloud Computing,2,CSE,Daily
8.828999219765484,Data Science,5,IT,Daily
8.00174060039979,Data Science,2,Other,Daily
9.935727389527969,Cloud Computing,3,CSE,Weekly
6.133360364698714,Web Development,2,Other,Weekly
8.34817316907062,Data Science,5,IT,Weekly
8.334504160863595,Data Science,3,Other,Daily
8.642006458969433,Cloud Computing,1,CSE,Weekly
5.028907119832141,Web Development,5,CSE,Daily
9.13410497853495,Cloud Computing,1,IOT,Weekly
5.89146667055803,Web Development,1,Other,Weekly
4.833000395414468,Web Development,3,CSE,Weekly
5.360962387245566,Web Development,5,Other,Daily
6.168240540033601,Web Development,2,Other,Weekly
8.464579468771571,Cloud Computing,2,Other,Weekly
6.359658039573228,Web Development,3,IT,Weekly
6.4276443979610365,Web Development,1,CSE,Daily
7.7626368879198,Data Science,5,CSE,Weekly
4.937163212044581,Web Development,3,IOT,Weekly
4.3276497741716256,Web Development,2,IOT,Daily
6.433472452453245,Web Development,5,IOT,Daily
5.396756977262668,Web Development,4,IOT,Daily
9.35816490956918,Data Science,5,IOT,Weekly
9.547669169331884,Cloud Computing,1,IT,Weekly
5.399662799125492,Web Development,1,CSE,Daily
4.952096188901215,Web Development,4,CSE,Weekly
4.908517112288864,Web Development,4,CSE,Daily
7.6294273325787385,Data Science,3,IOT,Daily
9.574615474705947,Data Science,1,CSE,Daily
9.776829087440506,Cloud Computing,1,CSE,Daily
5.80024821481453,Web Development,3,IT,Weekly
4.36808156183641,Web Development,2,IT,Weekly
6.168632862023104,Web Development,5,Other,Daily
8.939474999668825,Data Science,5,Other,Weekly
8.286762609164562,Data Science,5,Other,Daily
9.62880977999292,Cloud Computing,2,Other,Daily
8.796915340191946,Cloud Computing,2,IOT,Daily
7.6564727717799155,Cloud Computing,3,IT,Weekly
6.541888671515834,Web Development,3,Other,Daily
9.869542669939019,Data Science,1,IT,Weekly
6.8987555366933355,Web Development,3,CSE,Daily
4.452379835619728,Web Development,1,IOT,Weekly
6.0472180687627475,Web Development,4,Other,Weekly
9.320900811716058,Cloud Computing,3,CSE,Weekly
4.383055374941949,Web Development,3,CSE,Weekly
4.349940437451733,Web Development,1,CSE,Weekly
7.901720857454586,Data Science,4,IOT,Daily
4.7835157489565185,Web Development,5,Other,Weekly
9.726058470135783,Cloud Computing,3,CSE,Weekly
4.860730535868555,Web Development,1,CSE,Weekly
7.08309842427319,Data Science,3,CSE,Weekly
4.117304213255303,Web Development,4,IT,Weekly
6.382204914901578,Web Development,2,IT,Weekly
5.1942925697172235,Web Development,4,Other,Weekly
5.753368584997062,Web Development,2,IT,Daily
6.388514047448084,Web Development,2,Other,Weekly
8.080001264063949,Data Science,2,IT,Weekly
4.066939816007601,Web Development,2,Other,Daily
6.004857646482127,Web Development,2,CSE,Daily
4.5752483136276,Web Development,4,CSE,Weekly
8.117596631248267,Data Science,2,CSE,Daily
4.363360262875862,Web Development,4,CSE,Weekly
4.3402685294096885,Web Development,3,CSE,Weekly
7.648838192032229,Data Science,2,CSE,Weekly
7.43334281282409,Cloud Computing,5,IT,Daily
8.748204251102615,Data Science,3,Other,Weekly
8.63226438199409,Data Science,2,IT,Weekly
9.62652912752127,Data Science,1,Other,Daily
9.100275678439765,Cloud Computing,2,CSE,Daily
4.187517366686226,Web Development,2,CSE,Weekly
6.871557103760543,Web Development,3,IT,Weekly
6.588134459171129,Web Development,5,IOT,Daily
5.928451221636591,Web Development,1,IT,Weekly
5.442317407314088,Web Development,4,Other,Daily
4.282649347527728,Web Development,4,IOT,Daily
6.254224626939999,Web Development,1,IOT,Weekly
6.953750769514308,Web Development,2,Other,Daily
4.042072165560209,Web Development,2,CSE,Weekly
4.195435805546657,Web Development,4,IOT,Weekly
8.029640693786817,Cloud Computing,1,IT,Daily
8.117641445939698,Cloud Computing,2,Other,Weekly
9.050983516683564,Data Science,5,Other,Weekly
6.8459804017567,Web Development,4,IOT,Daily
7.853085443153144,Cloud Computing,1,CSE,Daily
5.991289781283841,Web Development,4,CSE,Daily
8.357409292550566,Cloud Computing,1,Other,Daily
7.4840091113155385,Cloud Computing,1,IOT,Weekly
4.382072995899765,Web Development,5,Other,Weekly
8.910244860108516,Data Science,5,IOT,Weekly
4.352807213136125,Web Development,2,Other,Weekly
7.0215742710701186,Cloud Computing,2,IOT,Weekly
6.188082896575743,Web Development,4,CSE,Daily
5.886663158208713,Web Development,3,IT,Weekly
4.475668932409853,Web Development,3,CSE,Daily
7.956914253282851,Data Science,5,CSE,Weekly
4.660886523720215,Web Development,1,IOT,Daily
4.130080213646755,Web Development,2,CSE,Daily
4.015212051031128,Web Development,3,Other,Weekly
8.447533095019367,Cloud Computing,1,IOT,Daily
6.933065056962242,Web Development,4,Other,Daily
5.366936012197849,Web Development,2,CSE,Weekly
8.33319219845239,Data Science,2,Other,Weekly
7.861364000735828,Cloud Computing,4,CSE,Daily
6.481201753295469,Web Development,4,IT,Weekly
8.419081613299117,Cloud Computing,1,CSE,Daily
4.7527184321401945,Web Development,2,IT,Daily
8.352801880487055,Cloud Computing,1,CSE,Weekly
4.263812010656041,Web Development,4,Other,Daily
8.325432277895196,Cloud Computing,4,Other,Weekly
4.891700259715773,Web Development,1,IOT,Weekly
8.09450482463034,Data Science,1,IOT,Weekly
5.83149061567993,Web Development,5,CSE,Daily
5.1500600707669175,Web Development,5,IOT,Weekly
4.366933242115412,Web Development,5,CSE,Daily
4.5162433780724225,Web Development,3,IOT,Weekly
4.194914759875412,Web Development,5,CSE,Daily
5.141083489746058,Web Development,5,Other,Weekly
5.150925406600419,Web Development,3,IOT,Daily
5.669672547725029,Web Development,3,Other,Daily
8.701281479758904,Cloud Computing,1,IOT,Daily
4.570340060071425,Web Development,5,CSE,Daily
8.48502281374061,Cloud Computing,5,IT,Weekly
6.768840429377864,Web Development,4,IOT,Daily
6.495981638775481,Web Development,3,Other,Weekly
9.327847594264307,Data Science,1,IT,Daily
6.616613246350891,Web Development,2,IT,Daily
7.721860252810603,Cloud Computing,2,CSE,Weekly
6.6722167895100775,Web Development,1,IT,Daily
7.969449991428759,Data Science,4,Other,Daily
9.82145942659923,Data Science,2,IOT,Weekly
9.292666768539389,Data Science,3,IOT,Weekly
9.84387900439086,Data Science,3,CSE,Daily
4.215208245744527,Web Development,5,IT,Daily
5.36134642985626,Web Development,3,IT,Weekly
5.935386271010155,Web Development,2,CSE,Daily
5.622073340240776,Web Development,5,IT,Daily
6.084484792129311,Web Development,2,Other,Daily
7.5643076914391445,Cloud Computing,5,IT,Weekly
9.556746386703551,Cloud Computing,1,Other,Weekly
7.573692476586528,Data Science,3,IOT,Daily
7.711403124661736,Data Science,3,IOT,Daily
6.605690541536673,Web Development,2,CSE,Daily
7.989503486605235,Data Science,3,CSE,Weekly
9.313970188963781,Data Science,1,Other,Daily
7.729853050333772,Cloud Computing,2,Other,Daily
6.73950555509408,Web Development,2,Other,Weekly
4.772021569828729,Web Development,1,IOT,Daily
4.679107715555306,Web Development,3,IT,Daily
7.749978266285948,Data Science,5,CSE,Weekly
6.301809252192856,Web Development,2,Other,Daily
5.748398418862902,Web Development,1,IOT,Daily
5.617886652440731,Web Development,5,IOT,Daily
9.20804999672144,Cloud Computing,1,Other,Weekly
7.843149166568686,Data Science,2,IT,Weekly
5.552012106516836,Web Development,1,CSE,Daily
4.541527147513653,Web Development,2,CSE,Weekly
8.643732009161564,Cloud Computing,4,CSE,Daily
9.251543509219607,Data Science,5,Other,Daily
9.349299489546562,Data Science,3,IT,Daily
9.296683495658431,Cloud Computing,2,IT,Daily
7.38840539665531,Data Science,4,IOT,Daily
6.828745960495442,Web Development,4,CSE,Weekly
5.595976896419688,Web Development,5,Other,Daily
4.808233248775717,Web Development,4,IT,Daily
9.853134519007742,Cloud Computing,1,CSE,Daily
7.0591203328616885,Data Science,1,Other,Daily
5.551975379993902,Web Development,5,IOT,Daily
8.230643218177251,Data Science,1,IOT,Weekly
5.087979390005895,Web Development,4,Other,Weekly
4.445278008348876,Web Development,2,CSE,Weekly
4.674791280251813,Web Development,5,Other,Weekly
5.910634768378198,Web Development,5,Other,Daily
4.747305477673563,Web Development,5,IOT,Weekly
7.6505673452427345,Data Science,3,IT,Daily
5.714747233634978,Web Development,5,Other,Daily
6.681844184223241,Web Development,2,Other,Weekly
8.28917078530736,Cloud Computing,4,IOT,Weekly
6.266067840198014,Web Development,3,CSE,Weekly
6.284101245974972,Web Development,4,Other,Weekly
4.662144525340535,Web Development,2,Other,Daily
8.177861990844585,Cloud Computing,5,Other,Weekly
5.426874736180261,Web Development,1,IOT,Weekly
8.720502434041679,Cloud Computing,3,IT,Daily
7.4537224109439535,Data Science,5,IT,Daily
6.9050753180691995,Web Development,5,IOT,Weekly
9.342839520407708,Data Science,4,Other,Daily
4.982141839135704,Web Development,3,IOT,Daily
4.337324133826643,Web Development,3,IOT,Weekly
5.506811386811769,Web Development,2,CSE,Daily
7.8362521077197,Data Science,3,IOT,Daily
9.246120823182855,Data Science,4,Other,Daily
4.691400385453645,Web Development,2,IOT,Daily
9.623236436883273,Data Science,1,CSE,Daily
5.997883360440842,Web Development,5,CSE,Weekly
9.358243154616382,Cloud Computing,5,CSE,Daily
4.238940372555578,Web Development,1,CSE,Weekly
9.997433042996374,Cloud Computing,1,IT,Weekly
4.569222241953922,Web Development,1,Other,Weekly
9.645459287925757,Cloud Computing,2,CSE,Weekly
8.761509164336719,Data Science,4,IOT,Weekly
8.656150462668775,Data Science,1,IOT,Weekly
4.924145535354492,Web Development,2,Other,Weekly
6.543708037205499,Web Development,5,IT,Weekly
4.460122581536808,Web Development,4,CSE,Weekly
6.731747469129192,Web Development,4,Other,Daily
8.642380712545197,Data Science,3,IT,Daily
6.3109267001527325,Web Development,5,CSE,Weekly
9.154229807895268,Cloud Computing,1,CSE,Daily
8.133309448139649,Data Science,1,IOT,Daily
4.475258774607164,Web Development,2,CSE,Daily
7.509702545546503,Cloud Computing,5,IT,Daily
6.20619782342388,Web Development,3,Other,Daily
7.277000277798919,Cloud Computing,3,IT,Weekly
4.94135501953858,Web Development,5,CSE,Weekly
7.02154710750684,Cloud Computing,3,CSE,Daily
5.6663841416996155,Web Development,3,Other,Weekly
6.12278731624152,Web Development,2,IT,Daily
8.622806022811947,Cloud Computing,1,CSE,Weekly
5.304027235386536,Web Development,3,Other,Daily
5.452394308585614,Web Development,2,CSE,Weekly
4.155534639801395,Web Development,5,IOT,Daily
7.216530076044828,Cloud Computing,3,Other,Weekly
8.235928932985614,Cloud Computing,5,IOT,Daily
5.466585827795287,Web Development,5,IT,Daily
6.711603707163117,Web Development,5,Other,Weekly
